Fonte; Local; Sexo; Faixa etária; Raça; Previdência; Posição; Atividade;População Ativa; Pessoas ocupadas; Força de trabalho; Taxa de desemprego; Nível da ocupação; Participação; Renda habitual; Escolaridade 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ; Não contribuinte ;  ;  ; 538631.02365293 ; 538631.02365293 ; 538631.02365293 ;0;100;100; 784.865849929066 ; 10.1009514747381 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ;  ;  ; Serviços domésticos ; 156181.29765802 ; 156181.29765802 ; 156181.29765802 ;0;100;100; 672.078925913084 ; 8.8633847193628 
PNADC_012023 ; Ceará ; Mulher ;  ; Negra ;  ;  ;  ; 2828493.02046363 ; 1014939.58400541 ; 1144063.604291 ; 11.2864372051771 ; 35.8826971345698 ; 40.4478142959487 ; 1514.30750479433 ; 9.97223662600901 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 3936.57135423 ; 3936.57135423 ; 3936.57135423 ;0;100;100; 1388.34476974863 ; 9.44006741175376 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Contribuinte ;  ;  ; 260257.9383398 ; 260257.9383398 ; 260257.9383398 ;0;100;100; 3230.90317804489 ; 13.6849283872828 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 32883.4628903 ; 32883.4628903 ; 32883.4628903 ;0;100;100; 608.265765526894 ; 9.5303918458366 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ; Não contribuinte ;  ;  ; 203129.93483645 ; 203129.93483645 ; 203129.93483645 ;0;100;100; 999.50020015833 ; 11.1686359770553 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ;  ;  ; Serviços domésticos ; 36820.03424453 ; 36820.03424453 ; 36820.03424453 ;0;100;100; 692.273935338177 ; 9.52025353339385 
PNADC_012023 ; Ceará ; Mulher ;  ; Não Negra ;  ;  ;  ; 1123760.31349553 ; 463387.87317625 ; 496853.54201998 ; 6.73551982897693 ; 41.2354723343852 ; 44.2134800502506 ; 2283.53123076067 ; 10.8585533602245 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 24519.89990261 ; 24519.89990261 ; 24519.89990261 ;0;100;100; 1344.4885939301 ; 8.35373959456499 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Contribuinte ;  ;  ; 736566.49869228 ; 736566.49869228 ; 736566.49869228 ;0;100;100; 2625.85010072629 ; 13.1800510011235 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 168481.43199994 ; 168481.43199994 ; 168481.43199994 ;0;100;100; 577.803920079896 ; 9.08578168046657 
PNADC_012023 ; Ceará ; Mulher ;  ;  ; Não contribuinte ;  ;  ; 741760.95848938 ; 741760.95848938 ; 741760.95848938 ;0;100;100; 843.579438987855 ; 10.3970658613084 
PNADC_012023 ; Ceará ; Mulher ;  ;  ;  ;  ; Serviços domésticos ; 193001.33190255 ; 193001.33190255 ; 193001.33190255 ;0;100;100; 675.932274467709 ; 8.98910996825718 
PNADC_012023 ; Ceará ; Mulher ;  ;  ;  ;  ;  ; 3952253.33395916 ; 1478327.45718166 ; 1640917.14631098 ; 9.90846426919514 ; 37.4046735435542 ; 41.5185214017441 ; 1756.15558006981 ; 10.2266198434917 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ;0;0;0; NaN ; NaN ; NaN ; NaN ; NaN 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Contribuinte ;  ;  ; 5951.09602923 ; 5951.09602923 ; 5951.09602923 ;0;100;100; 2844.73907760895 ; 12.5530837957134 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 737.63135325 ; 737.63135325 ; 737.63135325 ;0;100;100; 479.906611233109 ; 9.11775866959462 
PNADC_012023 ; Ceará ;  ;  ; Amarela ; Não contribuinte ;  ;  ; 8779.84139682 ; 8779.84139682 ; 8779.84139682 ;0;100;100; 827.197371266155 ; 9.58081583246218 
PNADC_012023 ; Ceará ;  ;  ; Amarela ;  ;  ; Serviços domésticos ; 737.63135325 ; 737.63135325 ; 737.63135325 ;0;100;100; 479.906611233109 ; 9.11775866959462 
PNADC_012023 ; Ceará ;  ;  ; Amarela ;  ;  ;  ; 33998.034962 ; 14730.93742605 ; 16286.06060249 ; 9.54879890476543 ; 43.328790744862 ; 47.9029468046995 ; 1656.70086519938 ; 9.43844952495128 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 3755.89266715 ; 3755.89266715 ; 3755.89266715 ;0;100;100; 1405.00546943271 ; 9.22605901355117 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Contribuinte ;  ;  ; 514579.13966394 ; 514579.13966394 ; 514579.13966394 ;0;100;100; 3539.63660058004 ; 12.9931663906876 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 32279.06202467 ; 32279.06202467 ; 32279.06202467 ;0;100;100; 600.071955561091 ; 9.15952186455706 
PNADC_012023 ; Ceará ;  ;  ; Branca ; Não contribuinte ;  ;  ; 440365.11566263 ; 440365.11566263 ; 440365.11566263 ;0;100;100; 1492.11046416093 ; 10.7935218548625 
PNADC_012023 ; Ceará ;  ;  ; Branca ;  ;  ; Serviços domésticos ; 36034.95469182 ; 36034.95469182 ; 36034.95469182 ;0;100;100; 684.593428654343 ; 9.16677077172935 
PNADC_012023 ; Ceará ;  ;  ; Branca ;  ;  ;  ; 1981169.77857092 ; 954944.25532657 ; 1036379.84599667 ; 7.85769725112558 ; 48.2010308079402 ; 52.3115109672349 ; 2610.75329807389 ; 10.7993655757454 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 710.29730389 ; 710.29730389 ; 710.29730389 ;0;100;100; 1235.86552380062 ;12
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Contribuinte ;  ;  ; 13536.45661315 ; 13536.45661315 ; 13536.45661315 ;0;100;100; 2260.47618999002 ; 12.1835879539958 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 1996.1706733 ; 1996.1706733 ; 1996.1706733 ;0;100;100; 764.173356317638 ; 10.6709713884372 
PNADC_012023 ; Ceará ;  ;  ; Indígena ; Não contribuinte ;  ;  ; 17924.06239282 ; 17924.06239282 ; 17924.06239282 ;0;100;100; 840.133383750239 ; 10.5232516607351 
PNADC_012023 ; Ceará ;  ;  ; Indígena ;  ;  ; Serviços domésticos ; 2706.46797719 ; 2706.46797719 ; 2706.46797719 ;0;100;100; 887.966313652772 ; 10.9687186113672 
PNADC_012023 ; Ceará ;  ;  ; Indígena ;  ;  ;  ; 60800.09948104 ; 31460.51900597 ; 33701.30354329 ; 6.6489550899468 ; 51.7441900169599 ; 55.4296848704984 ; 1462.39634686363 ; 9.70182513448207 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 22747.20753486 ; 22747.20753486 ; 22747.20753486 ;0;100;100; 1337.85288343732 ; 7.91235873310096 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Contribuinte ;  ;  ; 1037983.08287895 ; 1037983.08287895 ; 1037983.08287895 ;0;100;100; 2447.78593957856 ; 12.1480391113302 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 129408.43256837 ; 129408.43256837 ; 129408.43256837 ;0;100;100; 588.137040265134 ; 8.99363715679246 
PNADC_012023 ; Ceará ;  ;  ; Parda ; Não contribuinte ;  ;  ; 1215360.434526 ; 1215360.434526 ; 1215360.434526 ;0;100;100; 932.844976252729 ; 9.42301455588679 
PNADC_012023 ; Ceará ;  ;  ; Parda ;  ;  ; Serviços domésticos ; 152155.64010323 ; 152155.64010323 ; 152155.64010323 ;0;100;100; 701.47851471853 ; 8.82590612628426 
PNADC_012023 ; Ceará ;  ;  ; Parda ;  ;  ;  ; 4956923.9493231 ; 2253343.51740495 ; 2514440.92913949 ; 10.3839151164269 ; 45.4585049204287 ; 50.7258322872364 ; 1645.3286268354 ; 9.80654830874502 
PNADC_012023 ; Ceará ;  ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 4517.28406544 ; 4517.28406544 ; 4517.28406544 ;0;100;100; 1357.64506133704 ; 8.63333911340441 
PNADC_012023 ; Ceará ;  ;  ; Preta ; Contribuinte ;  ;  ; 119343.81907658 ; 119343.81907658 ; 119343.81907658 ;0;100;100; 2572.3248938622 ; 11.8235801947347 
PNADC_012023 ; Ceará ;  ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 18716.67659198 ; 18716.67659198 ; 18716.67659198 ;0;100;100; 623.836809913216 ; 8.47006146871071 
PNADC_012023 ; Ceará ;  ;  ; Preta ; Não contribuinte ;  ;  ; 148861.20311393 ; 148861.20311393 ; 148861.20311393 ;0;100;100; 989.049233560623 ; 9.32123325199853 
PNADC_012023 ; Ceará ;  ;  ; Preta ;  ;  ; Serviços domésticos ; 23233.96065742 ; 23233.96065742 ; 23233.96065742 ;0;100;100; 768.708615352025 ; 8.49657716067041 
PNADC_012023 ; Ceará ;  ;  ; Preta ;  ;  ;  ; 530151.80840511 ; 268205.02219051 ; 293303.29298536 ; 8.55710501555902 ; 50.590230560067 ; 55.3243973396457 ; 1700.20163340706 ; 9.70087574867993 
PNADC_012023 ; Ceará ;  ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 27264.4916003 ; 27264.4916003 ; 27264.4916003 ;0;100;100; 1341.13212631327 ; 8.00774587381118 
PNADC_012023 ; Ceará ;  ;  ; Negra ; Contribuinte ;  ;  ; 1157326.90195553 ; 1157326.90195553 ; 1157326.90195553 ;0;100;100; 2460.62842548543 ; 12.1149528764068 
PNADC_012023 ; Ceará ;  ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 148125.10916035 ; 148125.10916035 ; 148125.10916035 ;0;100;100; 592.62481976558 ; 8.92757584547526 
PNADC_012023 ; Ceará ;  ;  ; Negra ; Não contribuinte ;  ;  ; 1364221.63763993 ; 1364221.63763993 ; 1364221.63763993 ;0;100;100; 939.098434438618 ; 9.41194996253302 
PNADC_012023 ; Ceará ;  ;  ; Negra ;  ;  ; Serviços domésticos ; 175389.60076065 ; 175389.60076065 ; 175389.60076065 ;0;100;100; 710.352639578615 ; 8.78403862371984 
PNADC_012023 ; Ceará ;  ;  ; Negra ;  ;  ;  ; 5487075.75772821 ; 2521548.53959546 ; 2807744.22212485 ; 10.1930824137821 ; 45.9543234125028 ; 51.1701377217239 ; 1651.22483851252 ; 9.79652552816553 
PNADC_012023 ; Ceará ;  ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 4466.18997104 ; 4466.18997104 ; 4466.18997104 ;0;100;100; 1378.10566263058 ; 9.56451203118876 
PNADC_012023 ; Ceará ;  ;  ; Não Negra ; Contribuinte ;  ;  ; 534998.05898605 ; 534998.05898605 ; 534998.05898605 ;0;100;100; 3563.01475327069 ; 12.9735614383124 
PNADC_012023 ; Ceará ;  ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 35012.86405122 ; 35012.86405122 ; 35012.86405122 ;0;100;100; 606.948453757967 ; 9.24073798499865 
PNADC_012023 ; Ceará ;  ;  ; Não Negra ; Não contribuinte ;  ;  ; 467069.01945227 ; 467069.01945227 ; 467069.01945227 ;0;100;100; 1454.62744529175 ; 10.7630185327514 
PNADC_012023 ; Ceará ;  ;  ; Não Negra ;  ;  ; Serviços domésticos ; 39479.05402226 ; 39479.05402226 ; 39479.05402226 ;0;100;100; 694.779804086372 ; 9.27763098201352 
PNADC_012023 ; Ceará ;  ;  ; Não Negra ;  ;  ;  ; 2077830.64637342 ; 1002067.07843832 ; 1088229.94350191 ; 7.91770761116157 ; 48.2266001893512 ; 52.3733705343731 ; 2596.11243043859 ; 10.7524054198817 
PNADC_012023 ; Ceará ;  ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 31730.68157134 ; 31730.68157134 ; 31730.68157134 ;0;100;100; 1346.33626404107 ; 8.22883111819195 
PNADC_012023 ; Ceará ;  ;  ;  ; Contribuinte ;  ;  ; 1692324.96094158 ; 1692324.96094158 ; 1692324.96094158 ;0;100;100; 2809.12800992088 ; 12.388333263954 
PNADC_012023 ; Ceará ;  ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 183137.97321157 ; 183137.97321157 ; 183137.97321157 ;0;100;100; 595.377157053416 ; 8.98777730133752 
PNADC_012023 ; Ceará ;  ;  ;  ; Não contribuinte ;  ;  ; 1831290.6570922 ; 1831290.6570922 ; 1831290.6570922 ;0;100;100; 1071.1945148036 ; 9.76492561031688 
PNADC_012023 ; Ceará ;  ;  ;  ;  ;  ; Serviços domésticos ; 214868.65478291 ; 214868.65478291 ; 214868.65478291 ;0;100;100; 707.479754606445 ; 8.87525009431487 
PNADC_012023 ; Ceará ;  ;  ;  ;  ;  ;  ; 7564906.40410163 ; 3523615.61803378 ; 3895974.16562676 ; 9.55752096300355 ; 46.5784430078779 ; 51.5006261480564 ; 1921.01201134719 ; 10.063582765099 
PNADC_012023 ;  ; Homem ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 1171.92723759 ; 1171.92723759 ; 1171.92723759 ;0;100;100; 1323.30967080043 ; 7.28853913322749 
PNADC_012023 ;  ; Homem ;  ; Amarela ; Contribuinte ;  ;  ; 267996.60216651 ; 267996.60216651 ; 267996.60216651 ;0;100;100; 5358.80707584829 ; 13.1792961344741 
PNADC_012023 ;  ; Homem ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 532.85854695 ; 532.85854695 ; 532.85854695 ;0;100;100; 997.101169393188 ; 10.6855929952537 
PNADC_012023 ;  ; Homem ;  ; Amarela ; Não contribuinte ;  ;  ; 124848.3711769 ; 124848.3711769 ; 124848.3711769 ;0;100;100; 2669.83310763693 ; 11.422511673056 
PNADC_012023 ;  ; Homem ;  ; Amarela ;  ;  ; Serviços domésticos ; 1704.78578454 ; 1704.78578454 ; 1704.78578454 ;0;100;100; 1221.34789376139 ; 8.39129026974415 
PNADC_012023 ;  ; Homem ;  ; Amarela ;  ;  ;  ; 573004.44586983 ; 392844.97334341 ; 412921.72500038 ; 4.86212045562667 ; 68.5588002283412 ; 72.0625691435183 ; 4517.38259747399 ; 12.0676667061492 
PNADC_012023 ;  ; Homem ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 68115.46394232 ; 68115.46394232 ; 68115.46394232 ;0;100;100; 1933.52288606732 ; 7.70865958322066 
PNADC_012023 ;  ; Homem ;  ; Branca ; Contribuinte ;  ;  ; 16840466.2383852 ; 16840466.2383852 ; 16840466.2383852 ;0;100;100; 4692.83405030635 ; 12.2861715246726 
PNADC_012023 ;  ; Homem ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 84942.86286763 ; 84942.86286763 ; 84942.86286763 ;0;100;100; 1234.00609149065 ; 8.44904973889422 
PNADC_012023 ;  ; Homem ;  ; Branca ; Não contribuinte ;  ;  ; 7163937.40470619 ; 7163937.40470619 ; 7163937.40470619 ;0;100;100; 2561.9838246966 ; 10.3390069024254 
PNADC_012023 ;  ; Homem ;  ; Branca ;  ;  ; Serviços domésticos ; 153058.32680995 ; 153058.32680995 ; 153058.32680995 ;0;100;100; 1554.04750805308 ; 8.10743970218658 
PNADC_012023 ;  ; Homem ;  ; Branca ;  ;  ;  ; 35460247.2166454 ; 24004403.6430914 ; 25469480.7952587 ; 5.75228511309163 ; 67.693841772833 ; 71.8254462233504 ; 4071.05047897052 ; 11.0846339353911 
PNADC_012023 ;  ; Homem ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 297.67067795 ; 297.67067795 ; 297.67067795 ;0;100;100;1302; 11.3379530690441 
PNADC_012023 ;  ; Homem ;  ; Indígena ; Contribuinte ;  ;  ; 113369.45094298 ; 113369.45094298 ; 113369.45094298 ;0;100;100; 2884.53056309898 ; 10.9578946263644 
PNADC_012023 ;  ; Homem ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 3011.73764718 ; 3011.73764718 ; 3011.73764718 ;0;100;100; 1175.17169071133 ; 7.83786040381048 
PNADC_012023 ;  ; Homem ;  ; Indígena ; Não contribuinte ;  ;  ; 107042.57341085 ; 107042.57341085 ; 107042.57341085 ;0;100;100; 1310.37620374673 ; 8.99289450728877 
PNADC_012023 ;  ; Homem ;  ; Indígena ;  ;  ; Serviços domésticos ; 3309.40832513 ; 3309.40832513 ; 3309.40832513 ;0;100;100; 1186.63839164486 ; 7.97176684411076 
PNADC_012023 ;  ; Homem ;  ; Indígena ;  ;  ;  ; 328422.50536816 ; 220412.02435383 ; 238582.26399574 ; 7.61592221382996 ; 67.1123387560634 ; 72.6449193024365 ; 2132.19424027468 ; 9.6896852198264 
PNADC_012023 ;  ; Homem ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 96649.79992908 ; 96649.79992908 ; 96649.79992908 ;0;100;100; 1652.47575384673 ; 7.94220886719145 
PNADC_012023 ;  ; Homem ;  ; Parda ; Contribuinte ;  ;  ; 14160834.8668234 ; 14160834.8668234 ; 14160834.8668234 ;0;100;100; 3066.58303685604 ; 11.2939678270465 
PNADC_012023 ;  ; Homem ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 150653.78195483 ; 150653.78195483 ; 150653.78195483 ;0;100;100; 1074.79225713553 ; 8.00039735418914 
PNADC_012023 ;  ; Homem ;  ; Parda ; Não contribuinte ;  ;  ; 10576129.6267774 ; 10576129.6267774 ; 10576129.6267774 ;0;100;100; 1551.55011564917 ; 9.13171139197815 
PNADC_012023 ;  ; Homem ;  ; Parda ;  ;  ; Serviços domésticos ; 247303.58188391 ; 247303.58188391 ; 247303.58188391 ;0;100;100; 1304.06027293551 ; 7.97678919785972 
PNADC_012023 ;  ; Homem ;  ; Parda ;  ;  ;  ; 38105830.1266991 ; 24736964.4936008 ; 26924560.0204815 ; 8.12490724162842 ; 64.9164823633344 ; 70.6573244329261 ; 2429.2868007293 ; 9.81851131350769 
PNADC_012023 ;  ; Homem ;  ; Preta ; Contribuinte ;  ; Serviços domésticos ; 39602.09062923 ; 39602.09062923 ; 39602.09062923 ;0;100;100; 1610.65195043242 ; 8.18868152940519 
PNADC_012023 ;  ; Homem ;  ; Preta ; Contribuinte ;  ;  ; 3947394.45248297 ; 3947394.45248297 ; 3947394.45248297 ;0;100;100; 2956.72508957863 ; 11.3640479887915 
PNADC_012023 ;  ; Homem ;  ; Preta ; Não contribuinte ;  ; Serviços domésticos ; 32616.6232172 ; 32616.6232172 ; 32616.6232172 ;0;100;100; 996.649712285923 ; 6.53066699241578 
PNADC_012023 ;  ; Homem ;  ; Preta ; Não contribuinte ;  ;  ; 2625572.637507 ; 2625572.637507 ; 2625572.637507 ;0;100;100; 1616.68332328266 ; 9.24943708015388 
PNADC_012023 ;  ; Homem ;  ; Preta ;  ;  ; Serviços domésticos ; 72218.71384643 ; 72218.71384643 ; 72218.71384643 ;0;100;100; 1344.92088794428 ; 7.46768762832046 
PNADC_012023 ;  ; Homem ;  ; Preta ;  ;  ;  ; 9722093.95105333 ; 6572967.08998997 ; 7247287.37245606 ; 9.30445072495541 ; 67.6085534976529 ; 74.5445107704484 ; 2425.37003843553 ; 9.9793825194103 
PNADC_012023 ;  ; Homem ;  ; Negra ; Contribuinte ;  ; Serviços domésticos ; 136251.89055831 ; 136251.89055831 ; 136251.89055831 ;0;100;100; 1640.31951846177 ; 8.01043452099893 
PNADC_012023 ;  ; Homem ;  ; Negra ; Contribuinte ;  ;  ; 18108229.3193064 ; 18108229.3193064 ; 18108229.3193064 ;0;100;100; 3042.6345508837 ; 11.309250708554 
PNADC_012023 ;  ; Homem ;  ; Negra ; Não contribuinte ;  ; Serviços domésticos ; 183270.40517203 ; 183270.40517203 ; 183270.40517203 ;0;100;100; 1061.45928088506 ; 7.75435422040385 
PNADC_012023 ;  ; Homem ;  ; Negra ; Não contribuinte ;  ;  ; 13201702.2642844 ; 13201702.2642844 ; 13201702.2642844 ;0;100;100; 1564.67118368444 ; 9.15493237566839 
PNADC_012023 ;  ; Homem ;  ; Negra ;  ;  ; Serviços domésticos ; 319522.29573034 ; 319522.29573034 ; 319522.29573034 ;0;100;100; 1313.16468094255 ; 7.86705099029201 
PNADC_012023 ;  ; Homem ;  ; Negra ;  ;  ;  ; 47827924.0777524 ; 31309931.5835908 ; 34171847.3929375 ; 8.37506903398575 ; 65.4637059569869 ; 71.4474818881652 ; 2428.45989561439 ; 9.85120979181558 
PNADC_012023 ;  ; Homem ;  ; Não Negra ; Contribuinte ;  ; Serviços domésticos ; 69585.06185786 ; 69585.06185786 ; 69585.06185786 ;0;100;100; 1920.54436295858 ; 7.70763695187056 
PNADC_012023 ;  ; Homem ;  ; Não Negra ; Contribuinte ;  ;  ; 17227723.7297227 ; 17227723.7297227 ; 17227723.7297227 ;0;100;100; 4693.57004434556 ; 12.292160856573 
PNADC_012023 ;  ; Homem ;  ; Não Negra ; Não contribuinte ;  ; Serviços domésticos ; 88487.45906176 ; 88487.45906176 ; 88487.45906176 ;0;100;100; 1230.41822617421 ; 8.44299916126808 
PNADC_012023 ;  ; Homem ;  ; Não Negra ; Não contribuinte ;  ;  ; 7399194.41841994 ; 7399194.41841994 ; 7399194.41841994 ;0;100;100; 2545.30103897325 ; 10.3395513460033 
PNADC_012023 ;  ; Homem ;  ; Não Negra ;  ;  ; Serviços domésticos ; 158072.52091962 ; 158072.52091962 ; 158072.52091962 ;0;100;100; 1542.5003947067 ; 8.10796811253353 
PNADC_012023 ;  ; Homem ;  ; Não Negra ;  ;  ;  ; 36379388.0025918 ; 24626918.1481427 ; 26131854.5984635 ; 5.75901126592584 ; 67.6947015886802 ; 71.8314848963424 ; 4062.36049555426 ; 11.0892875847906 
PNADC_012023 ;  ; Homem ;  ;  ; Contribuinte ;  ; Serviços domésticos ; 205836.95241617 ; 205836.95241617 ; 205836.95241617 ;0;100;100; 1735.05208668885 ; 7.90524906425095 
PNADC_012023 ;  ; Homem ;  ;  ; Contribuinte ;  ;  ; 35335953.0490291 ; 35335953.0490291 ; 35335953.0490291 ;0;100;100; 3847.53451210041 ; 11.7902706413953 
PNADC_012023 ;  ; Homem ;  ;  ; Não contribuinte ;  ; Serviços domésticos ; 271757.86423379 ; 271757.86423379 ; 271757.86423379 ;0;100;100; 1115.94561716683 ; 7.98387387642854 
PNADC_012023 ;  ; Homem ;  ;  ; Não contribuinte ;  ;  ; 20600896.6827043 ; 20600896.6827043 ; 20600896.6827043 ;0;100;100; 1915.36927543433 ; 9.58932373942538 
PNADC_012023 ;  ; Homem ;  ;  ;  ;  ; Serviços domésticos ; 477594.81664996 ; 477594.81664996 ; 477594.81664996 ;0;100;100; 1388.69524083497 ; 7.94885811812709 
PNADC_012023 ;  ; Homem ;  ;  ;  ;  ;  ; 84207312.0803442 ; 55936849.7317334 ; 60303701.9914011 ; 7.24143313836741 ; 66.4275445324305 ; 71.61337952916 ; 3148.22778533707 ; 10.3960185569236 
PNADC_012023 ;  ; Mulher ;  ; Amarela ; Contribuinte ;  ; Serviços domésticos ; 13701.08431297 ; 13701.08431297 ; 13701.08431297 ;0;100;100; 1890.94455803463 ; 10.0754425668172 
PNADC_012023 ;  ; Mulher ;  ; Amarela ; Contribuinte ;  ;  ; 248445.72712296 ; 248445.72712296 ; 248445.72712296 ;0;100;100; 4288.53409112626 ; 13.5087456585261 
PNADC_012023 ;  ; Mulher ;  ; Amarela ; Não contribuinte ;  ; Serviços domésticos ; 23178.54638752 ; 23178.54638752 ; 23178.54638752 ;0;100;100; 1115.15058093395 ; 9.64417446944795 
PNADC_012023 ;  ; Mulher ;  ; Amarela ; Não contribuinte ;  ;  ; 121502.21036017 ; 121502.21036017 ; 121502.21036017 ;0;100;100; 2126.74900429412 ; 11.8536375773475 
PNADC_012023 ;  ; Mulher ;  ; Amarela ;  ;  ; Serviços domésticos ; 36879.63070049 ; 36879.63070049 ; 36879.63070049 ;0;100;100; 1403.36438589512 ; 9.80479326231208 
PNADC_012023 ;  ; Mulher ;  ; Amarela ;  ;  ;  ; 735883.36983801 ; 369947.93748313 ; 402969.76526129 ; 8.19461672434613 ; 50.2726318661837 ; 54.7600043400893 ; 3615.11480561787 ; 11.8910424167035 
PNADC_012023 ;  ; Mulher ;  ; Branca ; Contribuinte ;  ; Serviços domésticos ; 672276.82961006 ; 672276.82961006 ; 672276.82961006 ;0;100;100; 1527.51723879656 ; 9.01556840866918 
PNADC_012023 ;  ; Mulher ;  ; Branca ; Contribuinte ;  ;  ; 14069269.8032266 ; 14069269.8032266 ; 14069269.8032266 ;0;100;100; 3606.5391221604 ; 13.3248895391009 
PNADC_012023 ;  ; Mulher ;  ; Branca ; Não contribuinte ;  ; Serviços domésticos ; 1002054.6144648 ; 1002054.6144648 ; 1002054.6144648 ;0;100;100; 1025.41737470711 ; 9.13610147356019 
PNADC_012023 ;  ; Mulher ;  ; Branca ; Não contribuinte ;  ;  ; 5181804.84791683 ; 5181804.84791683 ; 5181804.84791683 ;0;100;100; 1792.06502637998 ; 11.2690113637361 
PNADC_012023 ;  ; Mulher ;  ; Branca ;  ;  ; Serviços domésticos ; 1674331.44407486 ; 1674331.44407486 ; 1674331.44407486 ;0;100;100; 1228.79357836112 ; 9.08740553712813 
PNADC_012023 ;  ; Mulher ;  ; Branca ;  ;  ;  ; 39063656.4927375 ; 19251074.6511435 ; 20922759.7593689 ; 7.98979258688338 ; 49.2812920744439 ; 53.5606792550482 ; 3148.31772594949 ; 11.3704968134851 
PNADC_012023 ;  ; Mulher ;  ; Indígena ; Contribuinte ;  ; Serviços domésticos ; 19274.52886975 ; 19274.52886975 ; 19274.52886975 ;0;100;100; 1678.67210306839 ; 13.2276409760842 
PNADC_012023 ;  ; Mulher ;  ; Indígena ; Contribuinte ;  ;  ; 97653.33871437 ; 97653.33871437 ; 97653.33871437 ;0;100;100; 2542.59745433178 ; 12.8719270988637 
PNADC_012023 ;  ; Mulher ;  ; Indígena ; Não contribuinte ;  ; Serviços domésticos ; 17521.48028536 ; 17521.48028536 ; 17521.48028536 ;0;100;100; 795.555862641666 ; 9.33046191369524 
PNADC_012023 ;  ; Mulher ;  ; Indígena ; Não contribuinte ;  ;  ; 71699.40028057 ; 71699.40028057 ; 71699.40028057 ;0;100;100; 984.025520541345 ; 10.4197519966125 
PNADC_012023 ;  ; Mulher ;  ; Indígena ;  ;  ; Serviços domésticos ; 36796.00915511 ; 36796.00915511 ; 36796.00915511 ;0;100;100; 1259.5362870966 ; 11.405676374528 
PNADC_012023 ;  ; Mulher ;  ; Indígena ;  ;  ;  ; 409407.52168256 ; 169352.73899494 ; 194902.87699757 ; 13.1091641109785 ; 41.3653218433662 ; 47.6060811478424 ; 1917.14651007165 ; 10.224285158296 
PNADC_012023 ;  ; Mulher ;  ; Parda ; Contribuinte ;  ; Serviços domésticos ; 842020.71064432 ; 842020.71064432 ; 842020.71064432 ;0;100;100; 1440.1925123231 ; 8.8376261738544 
PNADC_012023 ;  ; Mulher ;  ; Parda ; Contribuinte ;  ;  ; 10505818.9839759 ; 10505818.9839759 ; 10505818.9839759 ;0;100;100; 2459.66088323188 ; 12.4295877067004 
PNADC_012023 ;  ; Mulher ;  ; Parda ; Não contribuinte ;  ; Serviços domésticos ; 1846272.27686313 ; 1846272.27686313 ; 1846272.27686313 ;0;100;100; 820.017950441218 ; 8.89130290061222 
